number,value,datetime_start,datetime_complete,duration,params_a_0,params_a_1,params_a_2,params_a_3,params_a_4,params_a_5,params_a_6,params_a_7,params_f_0,params_f_1,params_f_2,params_f_3,params_f_4,params_f_5,params_f_6,params_f_7,params_high_0,params_high_1,params_high_2,params_high_3,params_high_4,params_high_5,params_high_6,params_high_7,params_low_0,params_low_1,params_low_2,params_low_3,params_low_4,params_low_5,params_low_6,params_low_7,params_u_dc_0,params_u_dc_1,params_u_dc_2,params_u_dc_3,params_u_dc_4,params_u_dc_5,params_u_dc_6,params_u_dc_7,state
197,0.6726926736441484,2025-11-14 10:25:31.346300,2025-11-14 11:25:43.535135,0 days 01:00:12.188835,-0.5204715403246721,3.9172207837137463,0.2892926678925567,0.6540582517437803,0.341719209108776,1.735902209033169,1.5830732929897797,-2.9059266207428824,2326.770896206682,4459.650749487231,5654.683735012342,7378.076577313103,9192.272350442092,10575.178563905469,13324.707864262637,15722.226525775348,2641,4795,6539,7794,9436,11243,12964,15815,23,2175,3966,5957,7582,9528,11355,13543,0.07712229582377259,0.1020451090186289,0.8171569359318579,0.5133230607262126,0.6358593334905235,0.28679076235961354,0.928972636869009,0.7435278354042876,COMPLETE
198,0.7859181731684111,2025-11-14 11:25:43.826955,2025-11-14 12:26:23.775406,0 days 01:00:39.948451,-0.15969236732392111,3.532099496278425,1.1821164590727031,0.3004691186526048,0.5713074093006801,1.3903540645682693,1.4274478445993377,-3.373685089386158,2146.300077977185,4425.437846754723,5698.672590472517,7491.923251139772,9230.089723252113,10638.739062699966,13418.08262096925,15816.197185211247,2629,4580,6560,7717,9484,11171,12903,15837,11,2232,3972,5902,7613,9565,11387,13566,0.04153568208044528,0.13794941753097553,0.9193863672371672,0.4527089119422534,0.6497500193783775,0.2619405012997115,0.8970600772812382,0.6352485988248271,COMPLETE
199,0.7825880114176974,2025-11-14 12:26:24.083394,2025-11-14 13:26:06.329498,0 days 00:59:42.246104,0.21653871373503136,3.7321633495914104,0.08894313382324867,0.9001627465492548,0.9357253091970479,1.0120973894058154,2.4039362951780165,-3.0678895699225897,2262.218729229618,4482.88315415235,5737.796812318178,7331.504574166242,9019.072003216703,10506.527431837229,13613.803507780101,15974.779898300603,2610,4851,6499,7736,9467,11187,12939,15883,26,2211,3961,5935,7559,10215,11416,13457,0.03427007930114486,0.12677058781536815,0.8586026263037876,0.46796122746246804,0.6193747994150384,0.2914842278988297,0.8689093782519772,0.6844540600233502,COMPLETE
200,0.49762131303520457,2025-11-14 13:26:06.622848,2025-11-14 14:26:03.258969,0 days 00:59:56.636121,-4.519163377204996,3.001065380470979,0.6276090819062289,0.4891705992727256,-0.07441655231137556,2.044405087177755,2.0442034480282034,-2.5976587712295665,2111.664182472973,4428.664906903924,5633.362018318819,7395.8904413616665,9113.606313905308,10476.353375977847,13393.810808292985,15868.806918458493,2579,4831,6524,7712,9504,11212,12985,15869,10,2243,3946,6160,7598,9542,11452,13592,0.07472024284510127,0.0989455936530277,0.8279969076937798,0.49112551576695224,0.5757352449931232,0.2739638528713502,0.9586686691317121,0.6078599655131856,COMPLETE
201,0.7901998097050428,2025-11-15 10:06:13.267591,2025-11-15 11:06:50.011767,0 days 01:00:36.744176,-0.011813990838901195,3.2032851014942185,0.4412662523620218,0.6952851402426059,0.8184404816713663,1.4655512993065627,2.8072069925148537,-3.1709452738175394,2197.52948884726,4452.50619190791,5726.625495852154,7400.3577814098235,9133.493479164468,10523.8529177641,13499.792250123417,15906.25729371286,2600,4840,6551,7766,9496,11232,12949,15811,14,2224,3981,5913,7574,9555,11329,13580,0.0549637938834354,0.13124618872993282,0.8812475458607659,0.4736886153747334,0.60214509239149,0.30497297756360225,0.9103959661339704,0.6939429296027152,COMPLETE
202,0.7978116079923881,2025-11-15 11:06:50.342230,2025-11-15 12:07:20.431211,0 days 01:00:30.088981,-0.22544916063376874,4.476454191504686,0.30074505126843804,1.2209243445346825,0.5689191780898055,1.5574457022453014,2.4001532279412405,-2.9796647944953105,2201.3492918008033,4398.216475139871,5572.369923071325,7450.817398132349,9095.519472324731,10557.105251536157,13475.755897368166,15768.1150421478,2627,4865,6606,7808,9484,11249,12930,15827,0,2199,3944,5888,8488,9563,11376,13578,0.049968099251381216,0.15490466405838232,0.8494643277628359,0.4863557589287919,0.6074898672609977,0.36480344656934377,0.9011979453508377,0.6565289519939036,COMPLETE
203,0.7787821122740247,2025-11-15 12:07:20.736288,2025-11-15 13:07:41.325264,0 days 01:00:20.588976,-0.33643877090740915,4.27210393847768,0.9114792118976253,1.2160790388198608,0.3494586296603603,1.614963142019912,2.6140335934844217,-2.8542275355663196,2268.275974736388,4362.50333782596,5675.731740682374,7519.270796197026,9078.86284792374,10632.604105784822,13359.117118848762,15791.916969645836,2654,4860,6596,7702,9456,11244,12924,15851,0,2193,4016,5880,8489,9500,11374,13512,0.04343434805822414,0.15618892678626117,0.8408237329128619,0.4315723755362429,0.5908289489892044,0.3367503615672374,0.9832765940418963,0.571495096300504,COMPLETE
204,0.801617507136061,2025-11-15 13:07:41.615138,2025-11-15 14:08:14.310077,0 days 01:00:32.694939,-0.4562149298903242,4.640861250708014,0.17718669297772527,0.8596453209661873,0.6136468539664498,1.7893452824134282,1.8824412322282413,-3.267518589884866,2296.1215220584927,4363.681462843176,5701.817942855787,7472.163678958277,9096.132933417786,10586.961024098133,13458.927872439637,15756.068166214665,2625,4871,6611,7784,9475,11199,13017,15827,0,2256,3967,5888,8443,9574,11395,13606,0.03070459554166082,0.18578743642591594,0.9063975295113181,0.5214981532612578,0.6294586728279689,0.3291895341224507,0.8528933662247331,0.6547741101165746,COMPLETE
205,0.791151284490961,2025-11-15 14:08:14.563421,2025-11-15 15:08:41.698422,0 days 01:00:27.135001,-0.4237557437714497,4.9152811843369255,0.15326238780677282,0.9117127799255738,1.0767823974319501,1.7835838346295505,2.2863531527497085,-3.319862237211082,2305.355210455726,4397.999018118256,5568.905013110319,7463.72687711027,8984.06959689217,10556.736705209905,13453.971936975491,15696.01402214292,2621,4871,6626,7792,9424,11189,13015,15830,0,2258,3987,5888,8489,9528,11276,13609,0.02755885675318722,0.17717431652361132,0.9162742285904703,0.5315040426637296,0.6427457590588691,0.33010925191186213,0.8539749902233955,0.6964113573307862,COMPLETE
206,0.7887725975261656,2025-11-15 15:08:41.981678,2025-11-15 16:09:08.300627,0 days 01:00:26.318949,-0.4950273881631131,4.195194943475122,-0.10211777941793534,1.19947214212878,0.5782068393665689,1.302174556431701,-3.3251508291969634,-0.4049130802327119,2297.454237205015,4401.179282368965,5604.3974291176555,7350.496505795839,9049.596760333872,10486.717707358868,13474.397449557167,15815.485785304618,2655,4817,6694,7802,9440,11257,13043,15799,21,2254,3944,5883,8448,9477,11351,13553,0.030284549096604274,0.19221770151912937,0.9345574639793429,0.4492980874027779,0.6563192437519499,0.3502808114118514,0.8378012827728899,0.6466711981961478,COMPLETE
207,0.49857278782112274,2025-11-15 16:09:08.609942,2025-11-15 17:09:45.693106,0 days 01:00:37.083164,-0.6665389374226973,4.836610231622156,0.27574600748188755,0.8501342012095646,1.5028070170990406,1.1599079839641706,2.8935820408053403,-3.4720842766716697,2353.655781398074,4352.769728600095,5760.927167178498,7580.388634117004,9020.076941924597,10557.678836230918,13222.535986817695,15774.819437510101,2577,4785,6588,7882,9472,11170,12997,15760,11,2273,4030,5856,8423,9960,11405,13617,0.09341291194069062,0.48255206012890406,0.9559783015409703,0.5230603719446402,0.5699341460826074,0.4183217443724399,0.8888378918381011,0.6591144668034614,COMPLETE
208,0.47335870599429114,2025-11-15 17:09:45.905106,2025-11-15 18:10:05.249704,0 days 01:00:19.344598,-0.9604909744635942,4.567717356724038,-0.006332136844554415,-0.08957139686328205,0.7430013681506223,1.7509098260098908,-3.5938861299319784,-2.98781241584699,2172.2825241851333,4386.140423741348,5714.150898096387,7529.585600471861,9289.714288274281,10451.348801195636,13562.914074872435,15690.38647456907,2598,4867,6639,7780,9512,11226,12977,16468,24,2226,3978,5908,8367,10256,11393,13603,0.06543098797890928,0.18718879972001606,0.8997078186675745,0.42072625928173224,0.5520747857425946,0.3753767963251767,0.9291255613088947,0.6682018188864005,COMPLETE
209,0.7830637488106565,2025-11-15 18:10:05.461811,2025-11-15 19:10:24.636420,0 days 01:00:19.174609,0.13486334605592243,4.440016301982487,0.1465596375307211,0.2879704950823132,0.03337764982270308,1.4995207687296523,2.5927123478227063,-2.7173246943496325,2391.7604310170946,4321.991537494825,5696.318915769471,7367.669231423554,9104.19954234852,10516.71618386487,13446.098512270091,15606.805920067825,2695,4852,6518,7851,10088,11155,12960,15780,34,2793,4011,6192,8450,9579,11359,13655,0.03052149137131386,0.16168648181112164,0.8766135863420246,0.5482865580828689,0.629232010097588,0.2521233184611279,0.9550723574097851,0.745018338678708,COMPLETE
210,0.7231208372978116,2025-11-15 19:10:24.930402,2025-11-15 20:10:10.827004,0 days 00:59:45.896602,-1.1203716553173164,3.3594650972785147,-0.15360231306948954,1.3704424845603798,0.6802911046224935,2.1987876575991687,2.1235695820893272,-3.7327155201322,2327.471185956055,4433.434631155817,5529.430574769633,7472.397134655171,8933.389905910144,10623.146419337843,13548.158181228313,15837.302399845132,2549,4886,6570,7688,9410,11184,12900,15831,0,2242,3975,6131,7553,9544,11376,13602,0.11162413211236308,0.06043392586900016,0.8530055640277305,0.47280517563600777,0.5989414366151158,0.34717613953545867,0.8668143207454448,0.6042832589997735,COMPLETE
211,0.7949571836346336,2025-11-15 20:10:11.251246,2025-11-15 21:10:19.819077,0 days 01:00:08.567831,-0.20108495973921256,3.975889545979562,0.592354137526709,0.553202778884612,0.3091090758703403,1.9411936497071538,1.9670121817551867,-3.312049544903159,2231.840853351948,4481.140031647682,5692.427868680745,7427.81142225971,9165.191856927979,11904.326777495062,13391.918368371182,15758.713371479977,2637,4845,6536,7751,9482,11201,13013,15859,9,2193,3963,5931,8468,9567,11405,13617,0.047346484638895604,0.1508493735389162,0.8059805436743497,0.5023205246619299,0.6143312750040092,0.28243401314023947,0.9066746971887003,0.6225439356032478,COMPLETE
212,0.7973358705994291,2025-11-15 21:10:20.135639,2025-11-15 22:10:06.611754,0 days 00:59:46.476115,-0.2237470278883176,4.733489033938007,0.5903132995254292,0.777683957888585,0.40882736692046184,1.8814176978953467,1.227217724338359,-3.3822933854822677,2216.8709627756302,4499.125287291918,5698.5527190404655,7419.734086254854,9209.609017189083,11992.820420223938,13269.346649544636,15746.15017777322,2626,4815,6483,7804,9516,11203,13016,15872,10,2166,4212,5941,8462,9605,11409,13642,0.031996087684534553,0.11455332923620991,0.7972218691105475,0.48610344446955867,0.613357331538731,0.28685221693300716,0.9384081066793409,0.6183831946990509,COMPLETE
213,0.796384395813511,2025-11-15 22:10:06.929767,2025-11-15 23:10:12.761554,0 days 01:00:05.831787,-0.18906088570674467,4.766882009246648,0.5389843086006789,1.036278202178868,0.39363021303013684,1.9348878780544472,1.490246895916229,-3.4125793092310723,2217.6865718894924,4483.7942663006315,5708.439045125368,7434.356799244998,9214.24128642947,11921.23539233269,13300.030223028158,15754.49630604855,2629,4818,6539,7810,9518,11201,13021,15886,10,2174,3966,5947,8477,9608,11404,13639,0.028519603711191843,0.9686836336377984,0.8008374598892027,0.4906897946736159,0.6136809831084603,0.2750765908205862,0.9304430336449372,0.6223992447695198,COMPLETE
214,0.8011417697431018,2025-11-15 23:10:13.008663,2025-11-16 00:09:58.249094,0 days 00:59:45.240431,-0.10583209811523576,4.581726225061765,0.5471536968254471,1.0844682571505757,0.16096555090701842,1.9387891993589081,1.688468981335867,-3.4303196384393813,2192.012954388871,4491.848815811136,5663.532883335093,7428.814909559497,9236.390265163802,11978.392741176902,13303.94348408305,15748.62074446837,2633,4803,6606,7783,9514,11202,13026,15872,10,2219,4191,5960,8478,9606,11409,13639,0.057485395206877184,0.7664769259107715,0.7969852013008641,0.48773300671700537,0.6114365684374172,0.28077341162680497,0.9420186575657379,0.6312113036535979,COMPLETE
215,0.8044719314938155,2025-11-16 00:09:58.493345,2025-11-16 01:09:42.928666,0 days 00:59:44.435321,-0.1129791500222222,4.820991777536752,0.5652333362431446,1.0528240993704192,0.4564834038140501,2.5769410460896287,1.3722318284543822,-3.4281010110403844,2185.3772137796336,4498.364265528751,5693.703555028642,7483.737793462037,9249.147053008928,11874.691386626433,13235.294207773295,15735.509235741629,2624,4774,6613,7828,9523,11204,13010,15885,0,2189,3962,5949,8470,9607,11436,13647,0.07589347299616772,0.670057889679124,0.8000850230164218,0.4917988258344323,0.6142964825554595,0.27487331637418794,0.9340438666926272,0.6210968625493114,COMPLETE
216,0.8039961941008563,2025-11-16 01:09:43.212401,2025-11-16 02:09:35.469759,0 days 00:59:52.257358,-0.2068804702934152,4.807672428920556,0.518965189817456,0.9366019850717433,0.4200130814321906,2.258393013111457,1.2617387630510162,-3.356313164914132,2179.9113703744165,4418.820133738088,5648.091501548372,7486.859708414033,9185.772841464986,11928.00096500938,13269.425186748787,15740.353429159824,2625,4764,6579,7811,9517,11206,13021,15877,8,2190,4204,5962,8477,9628,11440,13650,0.07846585747973588,0.9376070510243434,0.8004454193814518,0.4988112708556494,0.6151587323002613,0.2871986046919858,0.934169304264921,0.6153479993550416,COMPLETE
217,0.7878211227402474,2025-11-16 02:09:35.700462,2025-11-16 03:09:16.337536,0 days 00:59:40.637074,-0.08681403125747594,4.98170139677383,0.557844745420184,1.1002150154909383,0.3990558273012671,2.6176425087292134,1.1090318028696697,-3.389538374180289,2195.7566525928382,4481.017763177582,5649.544861390482,7449.974774435884,9246.318235057199,11990.77851267861,13289.31100592851,15754.271413307353,2630,4798,6596,7809,9510,11205,13052,15894,9,2180,4220,5951,8462,9639,11433,13663,0.08620910656624316,0.9684091110903801,0.8002255279494107,0.5131348981605169,0.6141395990817534,0.2839360799058107,0.9194884725281623,0.6260321394074013,COMPLETE
218,0.7978116079923881,2025-11-16 03:09:16.594297,2025-11-16 04:08:59.294056,0 days 00:59:42.699759,-0.23006536097111674,4.577378598148866,0.9774081221341049,0.9836517120747783,0.591359216261544,2.4456727012633825,1.466676885276111,-3.75111010968332,2222.539480639982,4496.852243313394,5640.512883896237,7513.444022872168,9214.74262664774,11880.292746760264,13248.423031107386,15732.425705008594,2617,4774,6613,7827,9484,11203,13017,15881,19,2173,4182,5951,8401,9617,11408,13646,0.08020699405219672,0.8357419392159584,0.8056742392426623,0.4889069760379995,0.6287937767706825,0.2907103633598213,0.8889803898896961,0.6158559125326525,COMPLETE
219,0.510941960038059,2025-11-16 04:08:59.526075,2025-11-16 05:08:45.523344,0 days 00:59:45.997269,-0.21731352868788031,4.666477190548076,1.0340523551484464,0.9494182135051789,0.46362376285650725,2.3872143919768964,1.3622160173065945,-3.7858844859839875,2148.4892866059695,4488.36395026937,5624.348209280602,7555.871938606366,9329.504681199336,11896.078800527983,13247.765110280263,15726.432910134987,2645,4747,6612,7837,9516,11199,13017,15874,19,2171,4210,5968,8467,9624,11410,13647,0.1229955811248086,0.8794810203353766,0.8082689041835127,0.4906266559552889,0.6449243163425169,0.2805853187534448,0.8841637170134501,0.6209039980101299,COMPLETE
220,0.7906755470980019,2025-11-16 05:08:45.731273,2025-11-16 06:08:34.361228,0 days 00:59:48.629955,0.0900558650713009,4.660961093935969,0.7104390316593631,1.1884961329023085,0.031173250874429237,2.5019119198853113,1.2077719073704938,-3.6651262628344234,2216.7643650234545,4497.773083649937,5690.205415829653,7502.372121045567,9193.568104641125,11935.755081987345,13338.559549704067,15672.681368157744,2607,4764,6652,7829,9489,11225,13001,15900,26,2195,4188,5953,8388,9652,11444,13611,0.07737449273345082,0.8310195923417923,0.7876739646591128,0.5073423307115575,0.6071969100409171,0.2957502868495177,0.9326322186606293,0.6445242495537153,COMPLETE
221,0.7973358705994291,2025-11-16 06:08:34.676261,2025-11-16 07:08:21.231108,0 days 00:59:46.554847,-0.26288269037974327,4.712701639062822,0.5430162118247873,0.8396445531498623,0.668853081319208,2.2453310371064927,1.6871160006375299,-3.3637655636614383,2177.876443234752,4415.160018452765,5649.818660328863,7411.250675255403,9183.70865695417,11878.436924173706,13255.214941206168,15790.402383394276,2634,4775,6572,7782,9524,11199,13031,15875,10,2200,4165,5967,8474,9607,11408,13632,0.06267083551744747,0.9693476357554092,0.8253618170296717,0.48990831660858014,0.6267373264969066,0.30797196855929587,0.9022863481735143,0.591450383585319,COMPLETE
222,0.8039961941008563,2025-11-16 07:08:21.479726,2025-11-16 08:08:13.215502,0 days 00:59:51.735776,-0.17119413817758705,4.669217736910153,0.5011537355565671,0.8169368060123525,0.3749225984335652,2.7297810053738054,1.7291833702405244,-3.4095973311020074,2132.2342750443163,4419.815642711194,5658.334624210186,7419.2180847948775,9269.57192066236,11817.075910519294,13261.637587524792,15792.870345411628,2630,4699,6622,7776,9532,11199,13040,15869,9,2192,4177,5980,8417,9604,11406,13624,0.09794294158604804,0.7192625210342132,0.8211891931902204,0.48522544079456303,0.6336887403208006,0.3043010740191964,0.8971933064995692,0.5927707047267552,COMPLETE
223,0.7940057088487155,2025-11-16 08:08:13.426606,2025-11-16 09:07:52.602578,0 days 00:59:39.175972,-0.17571391040686038,4.758662066602269,0.5363087079021741,0.829467290848457,0.9926029773282061,3.1484980037282506,1.579648070435398,-3.3775399171045044,2070.5865915750855,4422.238341750698,5643.497793727874,7431.234608476603,9288.170659461697,11832.254246158524,13253.451308400821,15779.0919247749,2628,4698,6615,7781,9527,11201,13036,15874,0,2166,4172,5940,8500,9608,11409,13631,0.06220952417259343,0.7421692650130843,0.8056011784014675,0.48641863502726035,0.6311036896339937,0.31051821752158576,0.8993268794657654,0.5919658848127648,COMPLETE
224,0.7935299714557564,2025-11-16 09:07:52.880216,2025-11-16 10:07:31.609078,0 days 00:59:38.728862,-0.0102248930453408,4.3729209844545425,0.921755935864845,1.064334093842048,0.40436425824729993,2.772021242297046,1.738688694220409,-3.6175706502910576,2119.992400549437,4411.029322787196,5583.9555182786,7417.893813002294,9256.948040478872,11910.285353657091,13271.579859702499,15753.574003078089,2647,4774,6669,7809,9520,11223,13015,15857,12,2189,4183,5985,8407,9607,11426,13621,0.10847692264471329,0.9237265602482466,0.8274068690635785,0.5321470531426133,0.6551484475328976,0.2607400512455501,0.8863471562020524,0.6128502000089483,COMPLETE
225,0.3786869647954329,2025-11-16 10:07:31.869203,2025-11-16 11:07:13.988826,0 days 00:59:42.119623,-0.27477457986943976,4.07560172653644,0.45972523968060997,0.8742750813540805,0.7227460110018935,2.2701706077856074,1.789505880486478,-3.8465658243022376,2181.7494642906477,4494.944825544729,5655.57240540859,7463.019407804811,9352.24314969311,11872.103663388069,13215.917939723062,15822.259616935666,2613,4737,6581,7776,9491,11196,13055,15881,16,2200,4209,5971,8475,9625,11484,13639,0.09487160569269576,0.9987104268118854,0.7934864735112582,0.5035728507975428,0.6330642024247093,0.2799859678255852,0.868849614202948,0.5835678948203782,COMPLETE
226,0.7982873453853473,2025-11-16 11:07:14.256470,2025-11-16 12:06:58.139073,0 days 00:59:43.882603,0.11819488438920389,4.606037660579552,0.7388903017548225,0.6674472925108297,0.5450566494213106,2.5101059408276947,1.3525227418654127,-3.268528365225738,2231.7354520595777,4448.9906171385555,5615.412832516688,7502.909417782638,9219.335168856327,11825.242609541549,13360.021247417139,15720.138498349028,2595,4798,6602,7798,9563,11218,13034,15911,10,2193,4162,5941,8431,9599,11399,13655,0.07397032579457744,0.9678900552805514,0.8226607746587509,0.48350279154229653,0.6091749110261947,0.32292486059223285,0.9081715325445018,0.6349286871136985,COMPLETE
227,0.7721217887725975,2025-11-16 12:06:58.401929,2025-11-16 13:07:27.431997,0 days 01:00:29.030068,0.20331438327748275,4.741017642162267,1.3149896427405248,1.0339543916650182,0.5257697926750245,2.5797175708176656,1.0719181381507918,-3.493403487835195,2100.199604690626,4371.945799100963,5628.642926304265,7502.7973220473405,9222.635289763426,11812.615055320986,13306.101193820856,15724.96532256307,2591,4781,6606,7802,9530,11241,13038,15913,28,2184,4165,5963,8427,9603,11389,13656,0.0729948962478717,0.7942329040626557,0.8068169339695352,0.47966037449953564,0.6174923962509439,0.33109530821657107,0.9101569448015383,0.6423469063665516,COMPLETE
228,0.7973358705994291,2025-11-16 13:07:27.658314,2025-11-16 14:08:01.293806,0 days 01:00:33.635492,0.06461742123333031,4.504032788043349,0.7558376754171153,0.7941131262205063,0.32769677942968356,2.9137714876023995,1.3714267457451326,-3.3207846034698902,2184.3980984771956,4421.147084708961,5608.373259528119,7480.8310477904515,9171.573499470567,11979.449949730253,13354.502538864346,15797.709831977894,2664,4751,6626,7853,9509,11217,13011,15887,9,2210,4139,5942,8458,9647,11407,13616,0.09459525168563818,0.9431213394552794,0.8690395165153527,0.5277896267221738,0.5954801747357863,0.3716734082152221,0.8995871752156203,0.6542019590042544,COMPLETE
229,0.8044719314938155,2025-11-16 14:08:01.507902,2025-11-16 15:08:29.870456,0 days 01:00:28.362554,0.031156171300993657,4.517867752982857,0.7719139273758601,1.2356167899956296,0.8659987900366197,2.9642698052440153,1.3488528062436898,-3.5583735151384603,2014.9752937612866,4416.784766654932,5601.221850272578,7536.266205274189,9272.617465823572,11960.716563742142,13192.17900494187,15862.766102178542,2667,4752,6637,7832,9557,11224,13069,15911,19,2169,4153,5993,8446,9647,11367,13642,0.12716669123308863,0.7150797968413802,0.871359689454755,0.46657456306434053,0.5729608614768947,0.3960258409719242,0.8545258479218665,0.6807880739481802,COMPLETE
230,0.7783063748810657,2025-11-16 15:08:30.117328,2025-11-16 16:09:03.592675,0 days 01:00:33.475347,0.3071820463169008,4.45874847471478,1.0204559148474848,0.7890295986138509,0.8168907341296139,2.587231032261013,1.4345710045956175,-3.6782928269332906,1975.1357377663135,4395.230284084135,5607.977181100868,7595.964246116263,9268.987335021826,11956.405353914233,13339.262585745177,15865.863045978429,2613,4712,6632,7862,9559,11240,13072,15903,41,2169,4144,5982,8410,9651,11363,13646,0.13776372601374287,0.9350932527932551,0.8606640169116125,0.4643094767185501,0.5657564732453862,0.39110418991077417,0.8610755431944449,0.6809079023700205,COMPLETE
231,0.7935299714557564,2025-11-16 16:09:03.848300,2025-11-16 17:09:36.800629,0 days 01:00:32.952329,0.05806231850677998,4.995420161433449,0.7719248371245235,1.2636347572460078,0.6190972996771161,2.840690401396708,1.315552752663181,-3.490701062399254,2155.55747726357,4433.311299382227,5585.645454685634,7531.166254281048,9213.28479238118,11981.63059285659,13193.301521718602,15804.09888308687,2667,4755,6661,7836,9568,11217,13031,15888,18,2166,4130,5945,8446,9632,11399,13669,0.1034261506230282,0.6578370855246761,0.8676631294635097,0.5380837388332309,0.5939295119140978,0.4002438651752856,0.8866552609647343,0.6552474296413597,COMPLETE
232,0.7992388201712655,2025-11-16 17:09:37.007287,2025-11-16 18:09:59.092670,0 days 01:00:22.085383,0.05518336835441204,4.633871627840067,0.7147216265146545,1.4917494971278076,0.8945740891261971,3.1494127456067993,0.8767666370902174,-3.2835356182979574,2179.1307602973184,4423.297169731272,5659.67120938104,7478.6607529135135,9374.761456853294,11940.91322922573,13293.811341026252,15849.589647131896,2656,4796,6632,7903,9529,11219,12995,15923,9,2208,4191,5996,8459,9626,11419,13641,0.0852558184575155,0.6836974279824652,0.8443689573748748,0.4857298305523763,0.5768324474815891,0.3496818355571934,0.9191681747484333,0.6565532773049787,COMPLETE
233,0.7892483349191246,2025-11-16 18:09:59.443407,2025-11-16 19:10:35.496176,0 days 01:00:36.052769,0.1683162312200731,4.600428327188488,0.7722678008305754,1.0095948984053165,1.1569578549378783,3.4132906828426295,0.917967404640927,-3.2614222575443015,2174.109123317603,4357.590422606034,5557.224227528483,7486.750942514189,9410.25199784468,11935.02616304457,13301.95941751719,15840.662547495867,2623,4800,6641,7892,9531,11218,13052,15926,19,2209,4193,5995,8465,9622,11426,13646,0.12576495267880305,0.7106935101163309,0.8394196435150063,0.4823467877324101,0.6331786007447383,0.34397418534908875,0.9267039172875754,0.6498663313251963,COMPLETE
234,0.7925784966698383,2025-11-16 19:10:35.750636,2025-11-16 20:11:06.411839,0 days 01:00:30.661203,-0.014289102821109567,4.775811959770007,1.094248393104347,0.7486501206554224,0.9777866616583817,3.0033167827141223,0.715122795062231,-3.8326002465670075,2090.224279684333,4455.682481735535,5494.985124896758,7630.45922790426,9327.773402993658,11854.872514879457,13244.255836951084,15800.199867520856,2656,4748,6692,7905,9553,11256,13005,15906,11,2206,4165,5964,8441,9643,11334,13677,0.09376928980318064,0.9576571175926787,0.7768327018717363,0.5189623200184084,0.5990961619199479,0.3664080341186071,0.8484522467607413,0.6685805248655005,COMPLETE
235,0.6441484300666033,2025-11-16 20:11:06.639465,2025-11-16 21:11:38.784816,0 days 01:00:32.145351,-0.34993465917464384,4.4056044467479865,0.8278266245088438,1.2275945384540565,0.8122183958237191,3.162808477913987,1.6318577087031128,-3.2808298467827703,2212.0213306049377,4497.965999943924,5621.674896156811,7538.919569187439,9182.799665541408,11991.029852189544,13362.842983111099,15734.339891129695,2687,4773,6619,7817,9514,11182,13023,15882,29,2216,4155,5994,8406,9664,11371,13643,0.08234797855304066,0.9748560849987257,0.9020479842294236,0.46003134248005784,0.6655528239555981,0.3275083008735989,0.9310269438269865,0.588731644026658,COMPLETE
236,0.8068506184586108,2025-11-16 21:11:39.004319,2025-11-16 22:12:10.537631,0 days 01:00:31.533312,0.006587251912771902,4.584302810362807,0.6004923219501348,1.5646424002234955,1.3423550187133293,3.2687630684262925,1.0314092577499743,-3.510284061560537,2125.7751432158425,4407.189313307805,5656.840663984889,7472.2957905363455,9426.80026794484,11804.357530150975,13273.896858686963,15886.152198587584,2596,4811,6596,7791,9581,11224,13043,15914,9,2190,4184,5944,8480,9599,11408,13611,0.11447127385096842,0.7201538709874559,0.8423284334475205,0.48423713674732594,0.6441769787624608,0.3693862583822927,0.8969141990610586,0.6861897722700081,COMPLETE
