number,value,datetime_start,datetime_complete,duration,params_a_0,params_a_1,params_a_2,params_a_3,params_a_4,params_a_5,params_a_6,params_a_7,params_f_0,params_f_1,params_f_2,params_f_3,params_f_4,params_f_5,params_f_6,params_f_7,params_high_0,params_high_1,params_high_2,params_high_3,params_high_4,params_high_5,params_high_6,params_high_7,params_low_0,params_low_1,params_low_2,params_low_3,params_low_4,params_low_5,params_low_6,params_low_7,params_u_dc_0,params_u_dc_1,params_u_dc_2,params_u_dc_3,params_u_dc_4,params_u_dc_5,params_u_dc_6,params_u_dc_7,state
478,0.4862036156041865,2025-11-28 19:28:57.785170,2025-11-28 20:35:47.209824,0 days 01:06:49.424654,0.7762964277837994,3.730316534965878,-3.863575090302666,2.133748665541106,3.279459595678231,4.682334106195135,0.33233319876842415,3.020838838276357,2022.4920621989,4268.734225839766,5514.513743329081,7791.392663951682,9922.147389380427,11906.092208176475,13780.061062886072,15999.5931428954,3073,4526,6706,7925,10103,11475,13374,16124,0,2292,4348,6360,8065,9709,11293,13503,0.2888398842908183,0.7978786548832572,0.8176364366396821,0.43564266647127525,0.06436415586424073,0.6693398135241277,0.9816491083874315,0.4852733084478311,COMPLETE
479,0.4904852521408183,2025-11-28 20:35:47.894508,2025-11-28 21:42:47.077917,0 days 01:06:59.183409,-0.12992119222251514,4.149797606364951,0.39113233318648544,4.783956850270767,4.473028248779694,4.360365282258341,-0.7102963670884717,3.3701779949381256,1905.1920326237775,4117.747774621358,5495.278379046067,7844.754732367964,9868.870311919589,11772.98272402107,13848.979918541758,15904.5406521125,2891,4685,6722,7901,9719,11302,13418,16017,19,2275,4273,6235,8127,9802,11215,13528,0.21168523902943726,0.7346751652296527,0.83775872073639,0.46972134686923656,0.18556303224406673,0.4289520161417851,0.9518398116744046,0.4523068800677815,COMPLETE
480,0.49143672692673646,2025-11-28 21:42:47.522668,2025-11-28 22:49:40.441689,0 days 01:06:52.919021,0.4885871311174735,3.9107831570858234,-0.9676661616281339,3.846449606050918,3.6888570250064032,4.842386364712563,-1.4501942825898833,3.7430241129966375,1820.7439900564686,4174.7114766247605,5394.898082303365,7932.075931256053,9837.382059759104,11948.469691708131,13525.975631293264,15811.589773790005,2974,4636,6664,7851,9751,11380,13442,16177,9,2923,4295,6408,8085,9754,11248,13553,0.25831959431230134,0.7623794726767563,0.7315393696687241,0.38101473045975054,0.13069554677443954,0.6036976762260952,0.999551241466352,0.5360629205605864,COMPLETE
481,0.7568981921979068,2025-11-28 22:49:41.187161,2025-11-28 23:56:48.546044,0 days 01:07:07.358883,0.24235203551635695,3.5592677818829026,-0.3986530642712007,4.472275649361608,4.289364855623833,4.01317298779119,-1.0191340015752677,2.81164316624722,1978.2069802331275,4226.9368869444925,4923.759587701159,7726.187790305854,9966.617537359174,11864.00171934853,13586.780523948775,15960.054684985895,2924,4743,6687,8013,9701,11564,13389,16077,32,2236,4322,6342,8284,9775,11270,13466,0.18464330814612656,0.8367073151283982,0.7698666301696173,0.4296410156330486,0.089710085003395,0.585603662897127,0.9397126977530035,0.49538317777693913,COMPLETE
482,0.7978116079923881,2025-11-28 23:56:49.250318,2025-11-29 01:03:34.048665,0 days 01:06:44.798347,0.04205903971607072,4.334488388673929,0.1854139862905771,2.977454803048651,3.9387559884115375,4.585464417135581,0.5112324322946499,4.118506252291142,1880.3857916395,4292.0771757691155,5457.800049118467,7996.288341555726,9900.595887455192,11892.196497138679,13726.423366042725,15932.72783468266,2951,4777,6704,7965,9853,11275,13411,16056,16,3016,4433,6434,8015,9725,11333,13832,0.2320940725730669,0.6975600365313565,0.8000958598494827,0.3962884132830527,0.042433147639896224,0.5676613784796967,0.9697537175917524,0.5652731866540568,COMPLETE
483,0.4785918173168411,2025-11-29 01:03:34.633043,2025-11-29 02:10:27.155028,0 days 01:06:52.521985,-0.2761351501937826,3.2179847345230486,0.5541308191433698,3.324427674782576,3.0741098860948615,4.272641912540249,-0.06845077995081586,3.1874482392353354,1936.963433042902,4173.307607083947,5547.89593070917,7882.642434233735,9999.637438011501,11832.149494094754,13912.526724741125,15999.472425574597,3036,4711,5753,7895,9783,11336,13342,16274,0,2261,4303,6499,8262,9832,11302,13494,0.2685271108621231,0.8645831684901879,0.7528309470345936,0.44689230234640903,0.14326838736720526,0.7357969496994753,0.9822318114262872,0.46682301776009816,COMPLETE
484,0.38106565176022833,2025-11-29 02:10:27.750376,2025-11-29 03:17:36.404946,0 days 01:07:08.654570,1.2294076040547626,2.924969447095493,-0.16707634349043915,3.666921166813302,3.4889504739956596,3.723066474926887,-1.2881857050332912,4.349526850655477,2095.3044593354543,4227.0812404351,5416.3356029074175,7816.8861672409075,9934.042004799103,11933.943724687015,13818.023395134906,15884.19690611889,2981,4675,6672,7941,9665,11364,13457,16105,9,2297,4358,6262,8325,9758,11233,13514,0.21063474455069736,0.3465779665062554,0.7865903475505951,0.3599548602514062,0.11332525151858118,0.6466499421038152,0.9170552270049075,0.5106227700498818,COMPLETE
485,0.7335870599429115,2025-11-29 03:17:37.405393,2025-11-29 04:24:51.055883,0 days 01:07:13.650490,0.6190162192836283,3.7753768737911773,0.007389562903295427,4.059185164976731,4.07099070230744,4.820565613101025,-0.3306849187621796,3.508098748203432,2027.9522601544259,2786.2605301249305,5512.745516336408,7918.285438829889,9895.650986783801,11810.022110294962,13664.345349801144,15831.303770757397,2945,4567,6644,7919,9728,11301,13432,16028,25,2577,4250,6462,8415,9689,11284,13429,0.14948495853639615,0.7810920436528366,0.8232451146356881,0.41899559505743617,0.07452265239266967,0.4620748371545842,0.9545796804242788,0.5473399877773176,COMPLETE
486,0.8054234062797336,2025-11-29 04:24:51.518116,2025-11-29 05:31:55.616675,0 days 01:07:04.098559,0.41311178761643497,4.0847240676757846,0.30980209078220755,3.102440081778686,3.2870398009487367,4.49992717325866,0.03697501836325314,3.029338913962517,1995.726723059607,4090.4306126763286,5441.625030966501,7683.019389107713,9766.584052656426,11883.378608306171,13626.112909831836,15944.517205029879,2967,4759,6686,7874,9687,11319,13371,16140,16,2219,4331,6401,8061,9795,11255,13535,0.25060666535959586,0.7443344587698206,0.7720138437610149,0.4637790727549071,0.10255020545101264,0.4949225789870166,0.9811939984443893,0.5259381246717877,COMPLETE
487,0.43387250237868696,2025-11-29 05:31:56.266103,2025-11-29 06:39:12.338065,0 days 01:07:16.071962,0.8334307706269427,3.5796519300508645,-0.283924814086571,3.5441146902020217,2.762930257221899,4.0441177116204035,-1.8186472639697813,3.6319287395608413,1200.724020718844,4325.717795692805,5485.823875125838,7999.754344621662,9941.38288920839,11970.883699593103,13756.655170316413,15906.47680888595,3012,4652,6692,7977,9645,11264,13396,15983,0,2251,4274,6175,8179,9734,11208,13478,0.3112320315633392,0.7079660865848264,0.808513642767001,0.4042914670682998,0.028640280448044158,0.6173465501400394,0.9650488305446882,0.487215293533812,COMPLETE
488,0.80209324452902,2025-11-29 06:39:13.188850,2025-11-29 07:46:41.397834,0 days 01:07:28.208984,0.1756960955769226,3.8423216699927107,0.03758701025777812,3.843864775496941,3.753694272661327,4.672318060006262,-0.8782975783079977,3.3256542986495248,1787.2130040696657,4280.093598491992,5460.252056457485,7874.110448777461,9825.269052908046,11926.535939940974,13880.459854651373,15961.990095154846,2995,4737,6705,7994,9769,11404,13420,16061,9,2502,4306,6319,8138,9774,11348,13566,0.42502818434407696,0.8070580472465417,0.7050432867945506,0.4421016131589634,0.16996631598626488,0.5488903747241471,0.939191547798762,0.4251311809340116,COMPLETE
489,0.4785918173168411,2025-11-29 07:46:42.146357,2025-11-29 08:53:54.475594,0 days 01:07:12.329237,-0.04189030357764828,4.311871962875322,0.21524726352811901,4.3252536380571875,3.5264502744242368,4.396873144679418,-0.5404163158480613,3.8545914800649133,1933.1627610303428,4144.742702108692,5570.99864893377,7952.058960430082,9999.28952110403,11850.977853087279,13552.435692765082,15856.189596045768,2909,4702,6671,7958,9741,11291,13357,16098,26,2369,4286,6383,8109,9711,11163,13455,0.7121022542336112,0.7617991640026307,0.839265906058345,0.4740434603792655,0.13080496914122683,0.5312603908354995,0.9999060706977981,0.506865505920593,COMPLETE
490,0.7716460513796385,2025-11-29 08:53:54.999031,2025-11-29 10:01:02.326702,0 days 01:07:07.327671,0.47995473072810213,4.036454561700552,-0.5300954025439509,2.724680184011104,4.4657541932771485,4.999019908106054,0.22644615449695477,2.637767706527521,1845.8659451730978,4183.485965843595,5520.755091240511,7778.122476045724,9882.00444568989,11787.956326432093,13959.225571562756,15923.998573405075,2937,4623,6704,7931,9915,11352,13382,16156,42,2279,4399,6367,8087,9845,11310,13515,0.19668836574283538,0.777663614219748,0.7878608691453546,0.3878762006709308,0.057814866357347124,0.5804806408178922,0.9625564676244269,0.4694923541446303,COMPLETE
491,0.4253092293054234,2025-11-29 10:01:02.948239,2025-11-29 11:07:49.262017,0 days 01:06:46.313778,4.566664506861388,3.323726393919674,0.5442695476439388,3.3848155944175717,3.863733233975696,4.184293923820398,-1.1207589836872933,2.864112421207975,2049.7927906981504,4062.936342829104,5381.604415980451,7854.689314095065,9938.135290159904,11903.398456232546,13592.836074005543,15966.589812353168,3147,4724,6722,7888,9671,11321,13474,15971,18,3166,4330,6291,8392,9741,11276,13495,0.22696073663307392,0.41184304477837697,0.7497465965550133,0.9111157736248514,0.0896260451573968,0.44739007714631607,0.9825804445999392,0.5277513614269064,COMPLETE
492,0.5361560418648906,2025-11-29 11:07:49.859369,2025-11-29 12:14:42.049425,0 days 01:06:52.190056,0.30600788346721447,3.6827524497483206,-0.08388921627887849,3.2412501794324076,4.191217058237509,4.614296624808976,-1.593426704537859,3.2024987577284,961.6706654740242,4244.229757648333,5480.73704855965,7911.965846546471,9855.272207474562,11959.693762426477,13647.71441173402,15891.72169595892,3022,4686,5794,7853,9801,11284,13440,16036,8,2236,4365,6420,8036,9813,11249,13530,0.16354246477128387,0.9036197150934375,0.7663301256230339,0.42304517253616813,0.12103358568728606,0.5150700286564094,0.9445372939005319,0.5754870709449363,COMPLETE
493,0.5313986679352997,2025-11-29 12:14:42.674829,2025-11-29 13:21:35.546228,0 days 01:06:52.871399,0.6254074553050842,3.895356306607609,0.3767457896282328,3.6609288701972122,3.1037622642995366,4.795368142747587,-0.1536384553229414,3.5129666539860085,1896.7193682341608,4206.927209173686,5435.836943724794,7744.724278756622,9964.959099906127,11869.495008948426,13707.082166098839,15928.846186127279,2959,4758,6656,7907,9702,11256,13414,16124,0,2307,4267,6514,8102,9757,11184,13478,0.2861020250401682,0.7352889162357655,0.7272321854863357,0.4558343529504979,0.1510698313392292,0.6027928291739272,0.9679907018271496,0.5562123950431352,COMPLETE
494,0.6027592768791628,2025-11-29 13:21:36.653487,2025-11-29 14:26:13.567426,0 days 01:04:36.913939,2.2506752867198188,4.199240426511897,-0.23392341296992775,3.0006549672413683,3.627758622859587,4.429609861331912,0.43023464619286567,2.981766826287388,1969.3627109376464,4120.220662705508,5539.486233437598,7944.300435818383,9914.02362817531,11829.597145084104,13840.931101212756,15849.179918591895,2986,4712,6684,8033,9622,11306,13490,16006,32,2264,4314,6341,8068,9694,11226,13417,0.1818967365408548,0.8255011537799045,0.8028604298297168,0.33847254259516,0.07584221993598357,0.5579764346296816,0.9203643676680144,0.4985125321574829,COMPLETE
495,0.7959086584205518,2025-11-29 14:26:13.900227,2025-11-29 15:27:13.314126,0 days 01:00:59.413899,0.0336293576256925,3.494016904139445,0.13116361163759285,3.513451231436199,4.813143864005603,3.8723245095290233,-1.22531875318003,3.941783213665692,1728.4872394966108,4325.788488985354,5501.619359722551,7830.190324948245,9799.292872097887,11921.696743805105,13611.827180948676,15999.70343772877,3123,4658,6641,7947,9658,11371,13399,16082,16,2212,4347,6431,8123,9790,11299,13550,0.23961365171803256,0.796037023581961,0.8275858262046617,0.43483085678671457,0.2058151071257766,0.6288306675102219,0.9508293841925481,0.44865543159310933,COMPLETE
496,0.46241674595623217,2025-11-29 15:27:13.785164,2025-11-29 16:28:15.424086,0 days 01:01:01.638922,0.9729783777690691,3.7581481123739917,-0.44920790796193577,4.1778267588873135,3.3509836781132427,4.227791895207499,-0.7934659848676091,-0.6281609112260438,2097.732452694647,4275.227095988873,5467.4991694018145,7964.322553336749,9958.69811536449,11737.886695844005,13794.593390948949,15885.727554303317,2975,4690,6703,7922,9722,11692,13458,16060,8,2247,4292,6480,8151,9721,11321,13499,0.21518070311943452,0.755526439442073,0.7803494050947772,0.4131121343747496,0.10611137169838453,0.5850486098081726,0.9824738530301517,0.5161143368567898,COMPLETE
497,0.8035204567078973,2025-11-29 16:28:15.873821,2025-11-29 17:29:14.728284,0 days 01:00:58.854463,0.3676558834375898,4.041583135172457,-0.08193270231234942,3.8734808351113705,3.937055100809422,4.5847099045502215,-1.4179201619430906,3.3919331626784954,1811.282627609058,4167.390528477303,5430.795513678345,7898.652422830004,9876.457631270036,11886.235694946949,13913.085460507265,15960.056039561367,3045,4726,6667,7970,9752,11422,13429,16120,25,2284,4914,6255,8046,9768,11264,13447,0.2668356337673695,0.7205064506508861,0.8160794520369059,0.39522295559779286,0.23699347727578302,0.6836925727804488,0.9997008332449442,0.540428969687926,COMPLETE
498,0.44481446241674594,2025-11-29 17:29:15.086803,2025-11-29 18:30:05.345378,0 days 01:00:50.258575,-0.24555003349865334,3.6280309918521327,-0.725150305534763,2.8025365716007316,2.912411388550721,4.06581299605986,0.2099054729690018,2.5384763988142174,2003.876839755905,3997.59164793534,5329.796669086724,7800.21753044627,9914.771121196572,11965.885210259663,13687.4117525161,15815.5016914881,3001,4781,6687,7874,9691,11337,13380,16170,15,2326,4316,6450,8294,9740,11288,13515,0.19597191945337622,0.7726983237205067,0.7542254277898962,0.37067736756566655,0.04675299964194746,0.5443979842408159,0.9614021075139031,0.4687482251652213,COMPLETE
499,0.8116079923882017,2025-11-29 18:30:06.087893,2025-11-29 19:30:53.910662,0 days 01:00:47.822769,0.17925143333713092,4.314491356193459,0.25447345982557346,3.202289715394291,4.344141581325289,4.810260592424756,-0.4782248866463936,3.6697414415305656,1627.1429158836017,4205.453324262468,5404.062482606462,7719.18044681132,9965.22139337643,11856.445504756268,13520.060757413743,15926.462629000755,2927,4586,6722,7904,9773,11281,13404,16024,8,2225,4381,6400,8087,9798,11247,13482,0.2441746283838484,0.6864019183620463,0.8513182642290882,0.4515147895985804,0.1832552976096456,0.4793679750744095,0.9346019558743559,0.48778205846835776,COMPLETE
500,0.5033301617507137,2025-11-29 19:30:54.311311,2025-11-29 20:31:42.308096,0 days 01:00:47.996785,-0.37669841707025453,4.421158862311735,0.5544592226810602,3.2283104381241685,4.56286585693513,3.6539444748345566,-0.38830902700136133,3.8169438530719213,1601.1933124021305,4234.36881558768,5558.769919037773,7716.689726598745,9998.08096829392,11780.0515044336,13506.052291735345,15966.548152481137,2893,4583,6710,7891,9791,11275,13361,15994,0,2214,4384,6385,8078,9795,11220,13464,0.22817551801702982,0.6883476645160771,0.846752853446965,0.4614472921895122,0.16932604530407,0.4935025209493989,0.9184088591193309,0.47951124960525265,COMPLETE
501,0.7725975261655567,2025-12-01 08:34:33.108994,2025-12-01 09:46:38.193447,0 days 01:12:05.084453,-0.04517468138153302,4.348549013424903,0.36862173956997546,4.043362735858817,4.376463074607865,4.391001165218015,-0.2760787753618691,4.145936761289945,2069.2238883503655,4294.311005825966,5368.262406768913,7666.819725569037,9999.736250131451,11824.066720575094,13509.91480017898,15999.214853499385,2928,4628,6721,7856,9630,11255,13335,16031,52,2229,4410,6405,8054,9778,11199,13481,0.24679024975623556,0.695195424719011,0.8606557837491811,0.4728975157053993,0.1728676864470612,0.4556711131208495,0.9328798372762287,0.520321316637309,COMPLETE
502,0.7811607992388202,2025-12-01 09:46:38.698363,2025-12-01 10:58:42.503884,0 days 01:12:03.805521,0.14442736108038856,4.200036596700389,0.22780874221438427,3.5555921335094194,4.772637195806603,4.6647596625024015,-0.5936822253450037,3.6777149419902444,1652.00402123078,4204.838957952971,5400.671256785252,6965.394502858564,9955.065472038106,11862.092157562232,13474.880818429832,15928.500836900655,2913,4565,6686,7904,9818,11284,13394,16016,23,2230,4376,6373,8087,9755,11238,13441,0.2102078391242979,0.6813450442330249,0.8433997689490329,0.48128841077248385,0.18021070188976696,0.46930506114091247,0.9378887470248419,0.4452110513635272,COMPLETE
503,0.4148430066603235,2025-12-01 10:58:43.072971,2025-12-01 12:09:54.965559,0 days 01:11:11.892588,0.722312418747528,4.074576907704683,0.12335310265743532,3.7227879243237294,4.240179293519827,4.228062919755977,-0.09062903808284806,3.5934793466558532,1624.7769148339075,4258.916040218514,5497.665697809362,7703.615019106919,9940.661963836023,11803.056874002907,13446.98913483805,15875.357408652706,3024,4601,6722,7881,9773,11265,13444,16232,0,2209,4356,6403,8338,9713,11246,13469,0.17384139751270422,0.7122419063391036,0.8505026667397151,0.4457523025305072,0.2118884014668543,0.4823301992497303,0.9157499673453904,0.40903107687756146,COMPLETE
504,0.5456707897240723,2025-12-01 12:09:55.592023,2025-12-01 13:22:37.145204,0 days 01:12:41.553181,0.49081239897819096,4.005632470463369,0.5966128230051011,3.3764020191098836,3.260470919143354,4.4837694567267885,0.0019513800819890431,3.7773933972632023,1671.0863451610298,4207.954674608472,5408.367897567291,7758.371023566239,9966.238790700587,11853.896356659545,13563.03939518567,15793.200201726593,2946,4747,6663,8413,9840,11394,13370,15999,10,2246,4338,6557,8021,9736,11264,13493,0.23056123576916865,0.5492244076798034,0.8228338952328341,0.43546704475770737,0.19230059776979758,0.42988000160716966,0.9505411282191657,0.4954092052815496,COMPLETE
505,0.7978116079923881,2025-12-01 13:22:37.727606,2025-12-01 14:34:06.577065,0 days 01:11:28.849459,0.18190438110794127,4.391215391033696,0.3619030244097511,3.190001659364776,4.964753979266765,4.776326891342927,-0.6311171811870131,3.9975616479298455,1670.2530076491912,4328.106064278786,5530.183572787453,7676.451380056056,9906.09643243058,11363.579786728013,13951.946770517005,15934.404593916592,2997,4594,6703,7914,9676,12038,13405,16037,37,2265,4391,6351,8203,9776,11223,13406,0.15354539321995747,0.67505760008314,0.8588670171291919,0.44911593639909664,0.14667315601851225,0.5143644190138184,0.9846882797508549,0.5440346291404436,COMPLETE
506,0.48525214081826834,2025-12-01 14:34:07.261328,2025-12-01 15:45:49.218775,0 days 01:11:41.957447,-0.08005126990601236,4.2622088179149396,0.009062356435956764,3.4890125987754668,4.598230377826678,3.9592689620500137,-0.25931963991535967,0.6284316600820676,1586.6153494353302,4252.284196603831,5464.058949485884,7741.335434323552,9851.66255890438,11921.174409741721,13552.96139665405,15896.827964498136,2968,4705,6680,7863,9654,11453,13386,15964,17,2229,4244,6219,8422,9692,11268,13300,0.19249251486121388,0.7319448167516713,0.8326503304360559,0.4788800196031654,0.13340542373407804,0.4998094466197875,0.9998909528665781,0.5750072281733998,COMPLETE
507,0.7102759276879163,2025-12-01 15:45:49.795848,2025-12-01 16:57:15.466584,0 days 01:11:25.670736,0.413053725911599,3.8877315917341937,0.19807427413208373,3.9021952189053604,3.500449293768929,4.264198060158357,-0.48944338041527835,4.31173195873243,2026.6647313142475,4171.192589149094,4546.695033148412,7805.145673443091,9927.07983066862,11762.076364135313,13856.933621397315,15964.220002183863,3105,4733,6722,8000,9706,11332,13430,16195,309,2289,4498,6316,8074,9756,11249,13455,0.25260194146723125,0.7450980435835203,0.7975756793498807,0.4551545272718409,0.012456917394421048,0.5663511567350317,0.9659688429804943,0.5106709049229411,COMPLETE
508,0.5423406279733587,2025-12-01 16:57:16.080440,2025-12-01 18:10:31.967352,0 days 01:13:15.886912,0.650713009179559,4.177135477907043,0.5765644597487266,3.736101001539154,3.0708509020920927,4.551723768284401,0.09084311507897487,3.4215920794965053,1947.7554663299493,4291.1398668850115,5493.3094246326,7998.069088037327,9965.807056442944,11998.361546885677,13790.224214590211,15852.316145425575,3059,4769,6645,7928,9878,11297,13413,16014,8,2245,4375,6419,8100,9792,11279,13499,0.2170956124098785,0.7157516422602818,0.8138119839834533,0.43001745024276916,0.1559693655042323,0.5219633586507703,0.04919715938672792,0.4851346790128612,COMPLETE
509,0.5266412940057088,2025-12-01 18:10:32.689141,2025-12-01 19:22:37.690427,0 days 01:12:05.001286,-0.5361264321130719,3.8631293554917674,0.3969423913938219,4.645859898108865,2.5186627656650225,4.8285746088333115,-0.7922335619067317,3.262107977760222,1739.6724016841756,4232.40855741583,5457.4931387959,7960.555410634223,9999.83064404883,11882.492287294288,13744.896581140452,15963.543593825845,2919,4681,6691,7895,9765,11349,13457,15987,0,2214,4345,6387,8378,9808,11234,13479,0.2353870442921611,0.7505011739734885,0.7995401373169144,0.41045227593552175,0.12259752752152984,0.6059874359598237,0.9363529828667095,0.5306911473212049,COMPLETE
510,0.7997145575642245,2025-12-01 19:22:38.353113,2025-12-01 20:34:16.678681,0 days 01:11:38.325568,0.18704585611383168,3.5048240598218356,0.016445714463879435,4.299186057826762,3.7338507202611373,4.38976728019866,-0.4846858508739626,3.5490248063672603,1721.5394956961272,4195.5803850443635,5516.994978988153,7931.295941390238,9874.186572305132,11834.649678370566,13907.096522407397,15905.897241450684,3084,4493,6702,7956,9793,11310,13347,16058,25,2310,4425,6363,8306,9717,11205,13534,0.1954231704990762,0.7104672730540157,0.8336113938814339,0.42822152199570107,0.06985114013439286,0.47263641978820925,0.9812799784456453,0.5061391249668673,COMPLETE
511,0.8039961941008563,2025-12-01 20:34:18.228385,2025-12-01 21:46:20.482725,0 days 01:12:02.254340,0.3409769513048961,3.1827363223152254,0.22231603563100982,2.998765501315665,4.324195115427835,4.99631944740515,0.542233493867083,3.106858775304215,1969.0415174407267,4155.6730791416085,5570.197793446437,7724.402268864398,9920.027226278566,11931.090610787878,13657.237139464607,15935.637783154627,3150,4715,6671,7908,9675,11281,13377,16044,17,2274,4326,6282,8056,9745,11324,13502,0.25966568694205105,0.6600039461554714,0.733659707535311,0.38442429640154685,0.41373860024542514,0.44565395570236577,0.9504197466701203,0.5573350238347564,COMPLETE
512,0.5223596574690771,2025-12-01 21:46:21.134567,2025-12-01 22:58:31.537713,0 days 01:12:10.403146,-0.23991125405262634,4.079164281006775,-0.11994849115445033,3.3201211642323436,4.180841225555903,4.0774777009580365,-0.9579199933642052,-4.982674274109286,1508.3229286953929,4335.24044209995,5428.070789894776,7793.378949638667,9960.483219479145,11881.929870339403,13521.04243720365,15871.028894934501,3004,4745,6722,7875,9641,11254,13396,16147,10,2399,4272,6329,8240,9764,11258,13432,0.2143499013705763,0.7660567727122568,0.7727763537319567,0.44981859596399504,0.10986969919414674,0.5735854237307969,0.9132412277135395,0.4693101280847163,COMPLETE
513,0.7340627973358707,2025-12-01 22:58:32.605438,2025-12-02 00:10:50.943748,0 days 01:12:18.338310,0.03008763307942597,4.386869506792843,0.09726573913218894,4.056366309517629,3.382270715002964,-3.400576641307663,-0.18024327832341008,3.7782002250898605,1702.5223749859279,4260.452971291693,5483.604599258271,6770.920286074323,9820.265773458741,11794.289642000178,13596.920933600097,15963.923097989971,2975,4671,6660,7928,9727,11375,13485,16032,176,2253,4364,6243,8088,9729,11285,13579,0.24070676617574266,0.46662549491382477,0.7960088169042698,0.40771818809275784,0.026768798347463416,0.5400392170302982,0.9659610498772286,0.5328398088175261,COMPLETE
514,0.7954329210275928,2025-12-02 00:10:51.712784,2025-12-02 01:23:17.642239,0 days 01:12:25.929455,0.5730734229742647,3.8449039217823224,0.37771212860745335,2.5452978577165357,2.8234843523414526,4.639462567512328,0.190935034721136,4.056921452039846,2058.532343749212,4220.984240700737,5408.097913250444,7856.64179794548,9890.953367434258,11690.319592204509,13860.39228292787,15919.472743942344,2876,4698,6696,7982,9690,11325,13430,16071,26,2232,4300,6432,8121,9685,11344,13463,0.1781855078642285,0.7270451762133279,0.864309888158604,0.47968709316863634,0.2691642898388015,0.5975368753035725,0.98275450757303,0.48985835844810144,COMPLETE
515,0.8106565176022835,2025-12-02 01:23:18.184711,2025-12-02 02:35:40.742819,0 days 01:12:22.558108,0.21531738481941293,3.4333895965800014,-0.27151819129867205,3.5294937279744074,4.017274393234026,3.8323097289474277,-1.1861682483944505,3.318030753388017,1994.8181590092147,4107.530866834967,5362.46205588147,7775.452546582816,9935.69769875735,11962.47214681128,13999.441772089918,15830.272473625439,2940,4616,6635,7948,9612,11419,13400,16178,0,2287,4316,6399,8273,9778,11309,13517,0.15141342023434706,0.6962542762731865,0.8178896213991865,0.4334954738000038,0.13931533379641334,0.4229378909561119,0.9365289782874655,0.8725626043500148,COMPLETE
516,0.5028544243577545,2025-12-02 02:35:41.238371,2025-12-02 03:47:37.001818,0 days 01:11:55.763447,-0.1252394249280287,3.3678188110275005,-0.06701387611812853,3.1479379748315948,3.7985585271153925,3.6894918997118653,-1.5024201821474032,3.286007041113778,1903.4546630212417,4058.0090005479246,5382.509379223405,7763.827242759632,9960.624992519735,11956.962915850807,13992.681799553051,15828.019469407758,2935,4588,6649,7955,9616,11466,13416,16180,8,2327,4282,6396,8276,9797,11314,13482,0.14558514328708824,0.6233306912372347,0.8378835759960949,0.4662345988401394,0.1365235973239184,0.4158256565807535,0.9090216536862482,0.39285371737690555,COMPLETE
517,0.79686013320647,2025-12-02 03:47:37.388366,2025-12-02 04:59:51.248162,0 days 01:12:13.859796,0.13562259330695645,3.4337988211758024,0.4743743755823725,3.418212471296634,3.1824979700218905,3.591164337805254,-1.7026165228641708,2.210516154027896,1989.0519414102152,4100.120442622869,5218.073067338515,6610.768993145267,9861.068495265996,11993.514862049606,13977.695180216935,15793.62239092249,2907,4629,6631,7971,9612,11443,13444,16211,9,2731,4264,6365,8307,9815,11352,13507,0.161230713486054,0.6729583723093862,0.8216015234759781,0.4422632907821418,0.09944201572816497,0.41450081460689786,0.93203904891151,0.8614140755375739,COMPLETE
518,0.8039961941008563,2025-12-02 04:59:51.592979,2025-12-02 06:12:35.846033,0 days 01:12:44.253054,0.25096102262976705,2.96220034442554,0.21787471033159347,1.9735455947789307,3.6219943147966696,3.8709790074472243,-1.971378109237992,-1.1055748796747444,1932.9847978679832,4034.800443440351,5273.607076688399,7702.3914847159185,9936.853986274778,11955.10671597285,13966.191750136079,15851.293442555103,2864,4603,6625,7940,9641,11424,13356,16180,0,2350,4313,6300,8262,9835,11321,13518,0.1526563222879819,0.6992753634613456,0.8573210829055656,0.40236441245675203,0.05162032490013257,0.4508331008784276,0.9334015462691034,0.37079992144710133,COMPLETE
